Feature ID,RNS - RNSA - Expression values,RNS - RNSB - Expression values,RNS - RNSC - Expression values,RS - SRAB - Expression values,RS - SRB - Expression values,RS - SRC - Expression values
Medtr2g090675,57,60,42,30,43,36
Medtr2g090685,1,0,0,0,0,0
Medtr2g090690,0,0,0,0,0,0
Medtr2g090695,64,109,140,133,88,109
Medtr2g090705,261,354,311,317,352,282
Medtr2g090710,17,11,14,12,6,14
Medtr2g090720,0,0,0,0,0,0
Medtr2g090725,0,0,0,0,0,0
Medtr2g090730,0,0,0,2,0,0
Medtr2g090735,282,310,300,286,266,319
Medtr2g090740,231,322,236,252,320,281
Medtr2g090745,385,481,386,275,312,331
Medtr2g090750,0,0,0,0,0,0
Medtr2g090755,147,181,202,139,164,160
Medtr2g090760,1851,2445,1866,1846,2832,2341
Medtr2g090765,3621,9405,8032,5160,6413,5383
Medtr2g090770,379,626,547,512,554,538
Medtr2g090775,145,180,126,164,204,143
Medtr2g090780,0,0,0,0,0,0
Medtr2g090795,0,0,1,0,0,0
Medtr2g090800,364,564,491,357,388,433
Medtr2g090810,0,0,0,0,0,0
Medtr2g090815,0,0,0,0,0,2
Medtr2g090820,2,5,9,2,4,1
Medtr2g090840,0,0,0,0,0,0
Medtr2g090845,268,311,257,273,301,291
Medtr2g090850,0,0,0,0,0,0
Medtr2g090855,0,0,0,0,0,0
Medtr2g090860,0,0,0,0,0,0
Medtr2g090865,233,333,205,275,361,259
Medtr2g090870,0,0,0,0,0,0
Medtr2g090875,343,508,386,344,404,378
Medtr2g090885,215,256,181,166,252,214
Medtr2g090890,1,3,8,2,3,2
Medtr2g090895,0,3,1,0,0,0
Medtr2g090900,241,677,504,307,487,309
Medtr2g090905,0,0,0,0,0,0
Medtr2g090910,9224,12677,8959,9325,16471,11926
Medtr2g090920,0,0,0,0,0,0
Medtr2g090930,0,0,0,0,0,0
Medtr2g090940,0,0,0,0,0,0
Medtr2g090945,0,0,0,0,0,0
Medtr2g090950,217,190,263,477,270,361
Medtr2g090960,200,220,254,156,134,219
Medtr2g090975,2,5,5,2,7,7
Medtr2g090980,0,2,3,0,7,6
Medtr2g090985,0,0,0,0,0,0
Medtr2g091000,0,0,0,0,0,0
Medtr2g091005,0,0,0,0,0,0
Medtr2g091010,0,0,0,0,0,0
Medtr2g091015,8,18,20,15,17,22
Medtr2g091025,0,0,0,0,0,0
Medtr2g091030,0,0,0,0,0,0
Medtr2g091035,0,0,0,0,0,0
Medtr2g091040,0,0,0,0,0,0
Medtr2g091070,0,0,0,0,0,0
Medtr2g091080,2,0,0,0,0,1
Medtr2g091090,0,0,0,0,0,0
Medtr2g091100,0,0,0,0,0,0
Medtr2g091105,0,0,0,0,0,0
Medtr2g091110,10,17,22,19,30,40
Medtr2g091120,1,1,4,0,0,1
Medtr2g091125,13,32,47,11,14,13
Medtr2g091130,384,599,569,427,496,592
Medtr2g091135,539,725,697,597,633,655
Medtr2g091140,92,110,115,94,127,96
Medtr2g091145,126,135,104,97,143,125
Medtr2g091150,0,0,0,0,0,0
Medtr2g091155,23,105,114,51,49,75
Medtr2g091165,0,7,2,1,0,1
Medtr2g091170,0,13,17,9,5,5
Medtr2g091175,4315,7891,7230,6350,6020,6277
Medtr2g091180,331,358,403,282,278,422
Medtr2g091185,647,966,784,747,870,784
Medtr2g091190,197,233,187,336,179,222
Medtr2g091195,0,0,0,0,0,0
Medtr2g091200,0,0,0,0,0,0
Medtr2g091205,416,431,448,403,456,462
Medtr2g091210,0,0,0,0,0,0
Medtr2g091215,12,7,8,7,12,7
Medtr2g091220,197,269,284,212,228,263
Medtr2g091225,7097,10838,8983,7110,7717,8517
Medtr2g091235,71,105,77,111,185,119
Medtr2g091240,4,7,6,6,16,6
Medtr2g091245,1,0,1,0,0,0
Medtr2g091250,0,0,0,0,1,0
Medtr2g091260,1,0,5,3,2,8
Medtr2g091275,0,0,0,0,0,0
Medtr2g091280,0,0,0,0,0,0
Medtr2g091285,0,0,0,0,0,0
Medtr2g091290,2,5,6,2,3,3
Medtr2g091315,0,0,0,0,0,0
Medtr2g091325,1,0,1,0,0,0
Medtr2g091330,2,0,1,1,1,0
Medtr2g091335,0,0,0,0,0,0
Medtr2g091340,0,0,0,0,0,0
Medtr2g091345,0,0,0,0,0,0
Medtr2g091360,0,0,0,0,0,0
Medtr2g091365,0,0,0,0,0,0
Medtr2g091370,0,0,2,0,2,0
Medtr2g091390,0,0,0,0,0,0
Medtr2g092920,0,0,0,0,0,0
Medtr2g092930,239,410,1290,190,265,508
Medtr2g092950,33,42,36,29,32,26
Medtr2g092960,495,608,585,561,636,626
Medtr2g092980,908,1314,1094,990,1364,1102
Medtr2g093010,74,107,91,78,96,99
Medtr2g093020,24,36,37,39,38,39
Medtr2g093030,0,4,0,0,3,1
Medtr2g093040,0,2,2,2,3,0
Medtr2g093050,31,38,29,23,49,33
Medtr2g093060,3493,5330,4819,3883,4642,4858
Medtr2g093100,2675,4138,3386,3083,3288,3498
Medtr2g093130,12,21,11,13,22,22
Medtr2g093157,0,0,0,0,0,0
Medtr2g093160,392,427,376,282,267,293
Medtr2g093180,1086,1011,810,989,1069,1065
Medtr2g093190,0,0,0,1,0,0
Medtr2g093200,86,105,70,80,95,84
Medtr2g093210,1138,1638,1372,1356,1597,1375
Medtr2g093220,1202,1383,1048,1055,1179,1110
Medtr2g093230,3,2,0,1,3,3
Medtr2g093240,0,0,0,0,0,0
Medtr2g093250,0,0,0,0,0,0
Medtr2g093260,6,2,4,5,13,9
Medtr2g093280,1653,1891,1478,1666,2665,2045
Medtr2g093310,0,0,0,0,0,0
Medtr2g093330,0,0,0,0,0,0
Medtr2g093350,0,0,0,0,0,0
Medtr2g093390,0,0,0,0,0,0
Medtr2g093410,0,0,0,0,0,0
Medtr2g093430,0,1,0,2,1,2
Medtr2g093500,0,0,0,0,0,0
Medtr2g093510,7,16,4,7,12,5
Medtr2g093520,0,0,0,0,0,0
Medtr2g093547,0,0,0,0,0,0
Medtr2g093550,0,0,0,0,0,0
Medtr2g093590,0,0,0,0,0,0
Medtr2g093620,0,0,0,0,0,0
Medtr2g093630,0,0,0,0,0,0
Medtr2g093640,0,0,0,0,0,0
Medtr2g093650,2,6,4,5,7,3
Medtr2g093660,3,7,6,3,5,3
Medtr2g093680,828,1174,892,785,1127,932
Medtr2g093710,0,0,0,0,0,0
Medtr2g093720,77,85,97,44,86,96
Medtr2g093730,1012,1229,1228,1169,1230,1307
Medtr2g093740,666,718,666,550,495,547
Medtr2g093750,0,1,2,1,1,0
Medtr2g093760,288,374,351,155,220,268
Medtr2g093770,608,1090,755,674,1046,808
Medtr2g093785,0,0,0,0,0,0
Medtr2g093790,0,0,0,0,0,2
Medtr2g093800,0,0,0,0,0,0
Medtr2g093810,4,2,7,10,3,9
Medtr2g093840,0,0,0,0,0,0
Medtr2g093870,0,0,0,0,0,0
Medtr2g093960,28,51,45,28,31,59
Medtr2g093970,3928,2101,2204,3097,1787,2051
Medtr2g093980,1322,766,751,1013,632,811
Medtr2g093990,577,766,519,404,438,419
Medtr2g094000,0,0,0,0,0,0
Medtr2g094010,0,0,0,0,0,0
Medtr2g094020,1,1,3,1,1,5
Medtr2g094040,0,0,0,0,0,0
Medtr2g094060,284,448,304,457,437,569
Medtr2g094090,1083,1507,1402,1166,1221,1282
Medtr2g094093,1528,1896,1957,2124,2057,2181
Medtr2g094120,0,0,0,0,0,0
Medtr2g094130,293,399,289,324,301,324
Medtr2g094140,0,0,0,0,0,0
Medtr2g094150,0,0,0,0,0,0
Medtr2g094160,1233,1696,1769,1762,1345,1663
Medtr2g094170,4,17,16,14,9,17
Medtr2g094180,3179,5176,3837,4020,5547,3828
Medtr2g094190,2,3,1,0,0,3
Medtr2g094210,116,182,102,74,95,95
Medtr2g094270,20979,42082,38847,27266,31049,35084
Medtr2g094290,0,0,0,0,0,0
Medtr2g094300,0,0,0,3,3,1
Medtr2g094400,0,0,0,0,0,0
Medtr2g094410,167,328,235,209,199,242
Medtr2g094420,0,0,0,0,0,0
Medtr2g094423,0,0,0,0,0,0
Medtr2g094427,0,0,0,0,0,0
Medtr2g094430,45,35,29,50,62,52
Medtr2g094440,14,11,16,18,13,20
Medtr2g094450,0,0,0,0,0,1
Medtr2g094470,679,918,799,695,764,786
Medtr2g094490,289,351,290,315,339,296
Medtr2g094520,1384,1576,1424,1006,1099,1149
Medtr2g094530,0,1,0,0,1,0
Medtr2g094550,2550,3505,3122,2846,3098,3080
Medtr2g094560,0,0,0,0,0,0
Medtr2g094570,326,442,392,339,376,370
Medtr2g094600,509,815,604,551,903,616
Medtr2g094620,183,248,206,203,276,260
Medtr2g094640,142,211,191,145,146,166
Medtr2g094650,339,501,496,620,569,587
Medtr2g094710,0,0,0,0,0,0
Medtr2g094720,519,659,530,440,550,546
Medtr2g094730,0,0,0,0,0,0
Medtr2g094740,0,0,0,0,0,0
Medtr2g094750,0,0,0,0,0,0
Medtr2g094790,34,30,19,72,43,35
Medtr2g094810,0,0,0,0,0,0
Medtr2g094850,0,0,0,0,0,0
Medtr2g094860,146,278,205,196,242,175
Medtr2g094870,0,0,0,0,0,0
Medtr2g094880,0,0,0,0,0,0
Medtr2g094890,1,0,1,0,0,0
Medtr2g094910,0,4,3,4,9,0
Medtr2g094920,0,2,1,0,1,0
Medtr2g094930,66,116,108,117,105,131
Medtr2g094940,11,10,11,15,9,14
Medtr2g094960,12,15,9,13,30,17
Medtr2g094970,110,119,115,98,87,99
Medtr2g094980,18,20,24,20,21,20
Medtr2g094990,0,0,1,0,0,0
Medtr2g095010,0,0,0,0,0,0
Medtr2g095020,8,9,9,12,7,15
Medtr2g095030,911,1345,1251,994,1099,1088
Medtr2g095040,4,6,2,3,2,3
Medtr2g095050,2,0,1,0,0,0
Medtr2g095060,28,15,16,4,13,13
Medtr2g095080,0,0,0,0,0,0
Medtr2g095090,0,0,0,0,0,0
Medtr2g095100,0,0,0,0,0,0
Medtr2g095130,6,0,1,3,1,2
Medtr2g095150,0,0,0,0,0,0
Medtr2g095160,0,0,0,0,0,0
Medtr2g095170,0,0,0,0,0,0
Medtr2g095180,97,183,187,219,162,207
Medtr2g095210,2,4,1,1,5,3
Medtr2g095220,357,446,385,324,441,411
Medtr2g095250,0,0,0,0,0,0
Medtr2g095260,287,411,359,352,412,349
Medtr2g095290,294,474,435,305,456,445
Medtr2g095310,0,0,0,0,0,0
Medtr2g095320,9,17,8,12,11,16
Medtr2g095340,2,0,1,0,0,1
Medtr2g095350,0,0,0,0,0,0
Medtr2g095360,0,0,0,0,0,0
Medtr2g095390,764,1163,828,878,1128,1027
Medtr2g095400,2,5,5,2,2,6
Medtr2g095420,364,512,420,441,490,481
Medtr2g095430,0,0,0,0,0,0
Medtr2g095440,352,453,361,473,409,544
Medtr2g095450,0,0,0,0,0,0
Medtr2g095470,0,0,0,0,0,0
Medtr2g095480,0,0,0,0,0,0
Medtr2g095500,0,0,0,0,0,0
Medtr2g095510,1095,1257,1291,1306,1122,1432
Medtr2g095520,289,333,245,338,355,453
Medtr2g095700,428,619,513,526,525,612
Medtr2g095710,0,0,0,0,1,0
Medtr2g095720,1,0,0,0,0,2
Medtr2g095730,1,2,0,0,1,2
Medtr2g095740,0,0,0,0,0,0
Medtr2g095750,1255,1560,2264,1885,1229,2126
Medtr2g095770,0,0,0,0,0,0
Medtr2g095800,37,58,62,37,53,63
Medtr2g095810,0,0,0,0,0,0
Medtr2g095830,214,294,219,197,349,226
Medtr2g095840,298,403,293,281,348,337
Medtr2g095850,0,0,0,0,0,0
Medtr2g095880,440,569,574,544,547,663
Medtr2g095920,25,38,48,31,19,23
Medtr2g095940,66,99,86,66,81,72
Medtr2g095950,0,5,0,0,1,2
Medtr2g095960,0,0,0,0,0,0
Medtr2g095970,0,0,0,0,0,0
Medtr2g095980,685,808,678,569,470,705
Medtr2g096000,937,1221,1204,1157,1192,1326
Medtr2g096010,1008,1520,1213,1142,1368,1263
Medtr2g096030,0,0,0,11,2,2
Medtr2g096040,91,29,55,47,13,8
Medtr2g096070,0,0,0,0,0,0
Medtr2g096080,62,37,51,31,18,32
Medtr2g096090,160,194,139,193,271,195
Medtr2g096100,3256,4923,3941,2962,4565,4097
Medtr2g096110,0,3,0,1,2,0
Medtr2g096120,138,327,283,391,428,545
Medtr2g096125,0,0,0,0,0,0
Medtr2g096130,0,0,0,0,0,0
Medtr2g096140,1,0,0,0,0,0
Medtr2g096150,0,0,0,0,0,0
Medtr2g096160,1514,1850,1854,1762,1858,1845
Medtr2g096180,1705,2455,2239,1810,2188,2286
Medtr2g096190,0,0,0,0,0,0
Medtr2g096210,0,0,0,0,0,0
Medtr2g096230,136,275,214,213,222,214
Medtr2g096285,0,0,0,0,0,0
Medtr2g096290,505,622,638,475,513,557
Medtr2g096300,314,462,380,350,444,400
Medtr2g096330,10,9,9,8,5,4
Medtr2g096340,5426,7804,5312,4849,8170,6532
Medtr2g096350,0,0,0,0,0,0
Medtr2g096360,4,1,1,5,3,9
Medtr2g096370,795,1430,961,737,1094,863
Medtr2g096380,697,1059,955,620,986,956
Medtr2g096390,0,0,0,0,0,0
Medtr2g096460,0,0,0,0,0,0
Medtr2g096475,0,3,1,0,4,3
Medtr2g096500,1,0,0,0,0,0
Medtr2g096510,0,0,0,0,0,1
Medtr2g096520,233,301,281,202,314,304
Medtr2g096530,52,66,54,76,87,104
Medtr2g096540,1,3,10,23,10,21
Medtr2g096550,1,0,1,2,1,0
Medtr2g096560,192,255,188,169,215,230
Medtr2g096570,2857,4609,3623,2616,3609,3401
Medtr2g096590,0,0,0,0,0,0
Medtr2g096600,0,0,0,0,0,0
Medtr2g096610,1649,2436,1721,1438,2480,2034
Medtr2g096630,8,25,47,18,20,36
Medtr2g096640,13,33,25,22,19,26
Medtr2g096660,2044,3589,2617,2369,2825,2506
Medtr2g096670,1419,916,1314,445,405,638
Medtr2g096690,5601,6754,6011,4141,4613,5346
Medtr2g096700,0,0,0,0,0,0
Medtr2g096720,180,253,257,244,272,283
Medtr2g096740,362,455,352,355,389,365
Medtr2g096760,1149,1477,1124,1145,1152,1627
Medtr2g096770,0,0,0,0,0,0
Medtr2g096780,3,4,3,0,3,1
Medtr2g096790,0,0,0,2,0,0
Medtr2g096820,0,0,0,0,0,0
Medtr2g096830,11,15,7,9,1,2
Medtr2g096840,0,0,0,0,0,0
Medtr2g096850,331,455,494,514,419,484
Medtr2g096860,0,0,0,0,0,0
Medtr2g096870,293,262,313,608,295,353
Medtr2g096880,60,72,61,59,76,63
Medtr2g096890,19,17,15,7,21,17
Medtr2g096900,224,257,216,197,239,333
Medtr2g096910,0,0,0,0,2,0
Medtr2g096920,390,522,367,305,412,364
Medtr2g096940,12008,16057,13122,12787,16855,14461
Medtr2g096950,395,430,405,363,413,420
Medtr2g096960,0,1,0,0,0,0
Medtr2g096970,52,43,51,38,48,39
Medtr2g096990,0,0,0,0,0,0
Medtr2g097000,0,0,0,0,0,0
Medtr2g097010,8,23,7,11,2,8
Medtr2g097020,0,0,0,0,1,0
Medtr2g097030,864,914,697,794,887,799
Medtr2g097200,0,0,0,0,0,0
Medtr2g097210,171,190,144,152,149,151
Medtr2g097220,9,16,13,21,51,30
Medtr2g097230,185,227,173,160,148,178
Medtr2g097240,0,8,6,1,2,1
Medtr2g097270,825,1313,820,828,1465,993
Medtr2g097290,350,344,292,333,405,322
Medtr2g097310,0,2,1,2,5,15
Medtr2g097340,0,0,0,0,0,0
Medtr2g097350,0,2,3,2,2,5
Medtr2g097370,0,0,0,0,0,0
Medtr2g097380,0,0,0,0,0,0
Medtr2g097390,1,5,4,7,16,8
Medtr2g097410,806,946,836,875,769,887
Medtr2g097420,0,3,0,0,1,0
Medtr2g097460,1,0,0,0,0,0
Medtr2g097463,813,944,1193,1753,1460,1765
Medtr2g097467,27,47,57,64,45,63
Medtr2g097473,29,33,63,103,49,87
Medtr2g097480,397,471,363,381,493,410
Medtr2g097500,0,0,0,0,0,0
Medtr2g097510,2,2,2,3,3,3
Medtr2g097520,64,149,135,198,237,274
Medtr2g097530,11,10,19,4,7,10
Medtr2g097540,0,1,1,5,1,1
Medtr2g097570,23,53,24,19,44,43
Medtr2g097580,318,156,628,188,315,519
Medtr2g097600,0,0,0,0,0,0
Medtr2g097615,0,0,0,0,0,0
Medtr2g097620,508,671,1032,788,680,1058
Medtr2g097630,264,396,335,374,350,365
Medtr2g097650,1,0,0,0,0,0
Medtr2g097660,0,0,0,0,0,0
Medtr2g097670,2480,3085,2756,2776,3382,3349
Medtr2g097680,28,30,23,39,27,37
Medtr2g097690,289,352,282,227,243,257
Medtr2g097700,224,259,201,269,448,398
Medtr2g097710,2,1,0,4,0,1
Medtr2g097730,0,0,0,0,0,0
Medtr2g097740,1133,1582,1277,1236,1424,1439
Medtr2g097750,0,0,0,0,0,0
Medtr2g097770,34,50,38,38,39,31
Medtr2g097780,768,1152,980,777,865,936
Medtr2g097790,17,16,14,14,14,17
Medtr2g097800,243,387,378,277,239,314
Medtr2g097830,0,0,0,1,0,0
Medtr2g097840,3,1,4,1,3,3
Medtr2g097850,320,412,422,320,367,382
Medtr2g097860,3,1,4,3,2,0
Medtr2g097870,947,1331,932,821,1559,1258
Medtr2g097890,405,629,403,373,595,480
Medtr2g097900,495,483,587,544,432,521
Medtr2g097910,8,33,12,12,14,9
Medtr2g097920,0,0,0,0,0,0
Medtr2g097940,0,0,0,0,0,0
Medtr2g097950,1,5,0,1,0,0
Medtr2g097960,583,810,620,608,748,665
Medtr2g097965,0,0,0,0,0,0
Medtr2g097970,467,700,499,513,656,516
Medtr2g097980,143,328,250,200,295,177
Medtr2g098000,3091,4421,2973,2936,4961,3725
Medtr2g098010,2020,2893,2308,2390,3156,2560
Medtr2g098015,0,1,0,1,0,0
Medtr2g098030,2573,4021,3625,2593,2492,2696
Medtr2g098060,1850,3254,5644,3002,2004,3690
Medtr2g098070,154,148,171,1800,278,254
Medtr2g098080,108,191,153,140,137,161
Medtr2g098110,311,399,362,317,408,448
Medtr2g098150,294,385,321,339,308,330
Medtr2g098160,4634,6513,5488,4418,4909,5540
Medtr2g098170,3,3,3,7,9,2
Medtr2g098180,170,196,160,140,295,220
Medtr2g098200,0,0,0,0,0,0
Medtr2g098230,0,1,1,2,3,1
Medtr2g098240,792,769,832,601,648,879
Medtr2g098250,382,1312,648,758,900,569
Medtr2g098270,0,0,0,0,0,0
Medtr2g098310,994,1225,1103,1005,1130,1176
Medtr2g098315,1,3,2,7,8,8
Medtr2g098330,41,70,37,57,105,69
Medtr2g098340,133,161,174,269,164,197
Medtr2g098360,0,0,0,0,0,0
Medtr2g098400,2,1,2,0,2,1
Medtr2g098420,234,330,275,297,263,298
Medtr2g098425,1,0,3,1,1,0
Medtr2g098430,516,606,746,963,622,878
Medtr2g098440,1720,2381,2220,1912,1761,2192
Medtr2g098450,0,0,0,0,0,0
Medtr2g098470,722,1033,934,927,904,899
Medtr2g098490,0,3,1,0,2,0
Medtr2g098500,480,824,548,469,899,604
Medtr2g098510,471,667,539,493,699,565
Medtr2g098520,0,0,0,0,0,0
Medtr2g098540,1078,649,797,1241,976,1362
Medtr2g098560,214,267,199,235,239,247
Medtr2g098580,1180,1401,1267,1013,1040,1317
Medtr2g098590,0,1,4,5,2,0
Medtr2g098600,0,0,0,0,0,0
Medtr2g098610,0,0,0,2,0,0
Medtr2g098620,0,3,0,12,5,5
Medtr2g098630,429,492,560,705,563,718
Medtr2g098650,410,597,436,412,508,490
Medtr2g098660,66,98,75,55,77,83
Medtr2g098710,0,0,0,0,0,0
Medtr2g098720,0,0,0,0,0,0
Medtr2g098730,0,0,0,0,0,0
Medtr2g098740,0,0,0,0,0,0
Medtr2g098770,0,0,0,0,0,0
Medtr2g098780,0,0,0,0,0,0
Medtr2g098790,1,0,1,0,2,0
Medtr2g098830,239,323,270,253,285,272
Medtr2g098840,0,0,0,0,0,0
Medtr2g098850,1055,1546,1370,1231,1320,1244
Medtr2g098870,0,0,0,0,0,0
Medtr2g098880,251,317,253,201,236,240
Medtr2g098890,714,1017,1121,1281,1482,1735
Medtr2g098900,0,0,0,0,0,0
Medtr2g098910,38,36,92,74,82,126
Medtr2g098920,219,272,219,182,221,264
Medtr2g098930,0,0,0,0,0,0
Medtr2g098950,7077,7958,8012,6884,6999,6164
Medtr2g098960,432,628,477,377,423,493
Medtr2g099010,312,294,298,172,248,290
Medtr2g099020,0,2,0,0,0,0
Medtr2g099030,1,0,2,0,0,0
Medtr2g099040,1151,2085,1426,996,973,1016
Medtr2g099050,746,1019,936,798,960,933
Medtr2g099060,0,2,0,0,0,0
Medtr2g099075,0,0,0,0,1,0
Medtr2g099080,0,0,0,0,0,0
Medtr2g099090,886,1443,1084,719,759,785
Medtr2g099095,214,295,272,221,253,208
Medtr2g099105,0,0,0,0,0,1
Medtr2g099110,13,15,23,8,6,6
Medtr2g099115,0,0,0,0,0,0
Medtr2g099125,250,349,279,240,273,280
Medtr2g099130,0,0,0,0,0,0
Medtr2g099135,0,0,0,0,0,0
Medtr2g099140,163,239,218,320,200,192
Medtr2g099155,271,385,295,262,313,361
Medtr2g099175,886,1418,1326,1027,1736,1374
Medtr2g099185,236,395,342,314,416,329
Medtr2g099320,0,0,0,0,0,0
Medtr2g099330,0,0,0,0,0,0
Medtr2g099340,0,0,0,0,0,0
Medtr2g099350,382,554,525,475,487,547
Medtr2g099360,807,1080,902,880,928,923
Medtr2g099380,696,916,825,746,792,833
Medtr2g099400,0,4,4,8,6,1
Medtr2g099410,148,150,137,141,178,153
Medtr2g099430,0,0,0,0,0,0
Medtr2g099440,202,258,248,234,190,234
Medtr2g099450,0,2,0,8,8,9
Medtr2g099460,0,0,0,0,0,0
Medtr2g099465,2,2,0,7,1,5
Medtr2g099470,51,66,94,848,148,218
Medtr2g099480,116,191,114,160,198,159
Medtr2g099490,577,817,711,657,739,958
Medtr2g099500,763,1127,927,844,1050,1007
Medtr2g099510,1106,1426,1149,1241,1676,1439
Medtr2g099520,77,128,176,116,70,172
Medtr2g099530,0,2,2,2,0,2
Medtr2g099540,0,0,0,0,0,0
Medtr2g099550,459,543,471,431,682,517
Medtr2g099560,1,1,1,1,0,0
Medtr2g099570,0,0,0,0,0,0
Medtr2g099600,0,0,0,0,0,0
Medtr2g099610,360,546,407,359,449,457
Medtr2g099620,5202,7214,5386,5503,8157,6600
Medtr2g099630,174,193,129,187,133,145
Medtr2g099650,0,0,0,0,0,0
Medtr2g099670,4175,5917,5032,4141,4763,5296
Medtr2g099690,1665,2150,2051,2024,1744,2269
Medtr2g099700,0,0,0,0,0,0
Medtr2g099710,26,35,38,20,32,44
Medtr2g099720,673,1101,834,773,966,848
Medtr2g099740,29,26,17,25,25,30
Medtr2g099760,0,0,0,0,0,0
Medtr2g099780,97,161,112,98,172,142
Medtr2g099790,0,0,0,0,0,1
Medtr2g099810,27,33,50,25,17,22
Medtr2g099820,45,74,33,28,59,53
Medtr2g099840,47,49,45,29,40,21
Medtr2g099850,30,64,48,44,38,50
Medtr2g099860,21,33,23,29,22,27
Medtr2g099870,2,3,2,3,0,4
Medtr2g099880,0,0,0,0,0,0
Medtr2g099890,0,0,0,0,1,0
Medtr2g099900,0,0,0,0,0,0
Medtr2g099910,234,280,237,216,301,286
Medtr2g099920,109,154,133,135,165,184
Medtr2g099940,734,1011,842,752,868,828
Medtr2g099950,1288,2059,2204,2971,2702,3040
Medtr2g099960,0,0,0,0,0,0
Medtr2g099980,101,138,110,121,136,118
Medtr2g099985,0,0,0,0,0,0
Medtr2g099990,225,292,214,191,201,167
Medtr2g100000,956,1315,1116,943,1042,1063
Medtr2g100020,0,1,0,0,0,0
Medtr2g100030,1,0,0,0,0,0
Medtr2g100040,0,0,0,0,0,0
Medtr2g100050,0,0,0,0,0,0
Medtr2g100060,355,663,558,433,510,489
Medtr2g100070,29,26,47,34,23,23
Medtr2g100080,0,0,0,0,0,0
Medtr2g100090,151,185,138,162,214,179
Medtr2g100100,58,120,80,88,86,114
Medtr2g100110,1080,1248,1078,987,1340,1064
Medtr2g100130,543,780,629,638,699,678
Medtr2g100150,0,0,1,0,0,1
Medtr2g100160,0,0,0,0,0,0
Medtr2g100200,37,42,46,48,69,56
Medtr2g100210,0,0,0,1,0,0
Medtr2g100220,315,391,342,304,299,336
Medtr2g100230,770,1053,949,782,940,907
Medtr2g100240,267,458,338,297,360,377
Medtr2g100250,80,131,213,218,79,153
Medtr2g100260,38,53,38,48,57,59
Medtr2g100270,1486,2326,1677,1657,1609,1777
Medtr2g100280,216,284,202,209,309,343
Medtr2g100290,94,124,102,81,135,91
Medtr2g100295,8,6,2,3,6,2
Medtr2g100330,0,0,0,0,0,0
Medtr2g100340,2525,2522,2147,1197,1331,1662
Medtr2g100345,0,0,0,0,0,0
Medtr2g100350,25,21,24,4,8,10
Medtr2g100360,0,0,0,0,0,0
Medtr2g100370,1506,2141,1807,1606,1981,1794
Medtr2g100380,0,0,2,0,1,0
Medtr2g100390,0,0,0,0,0,0
Medtr2g100400,640,1129,922,860,740,745
Medtr2g100410,5843,8626,5407,5479,9035,6985
Medtr2g100420,2007,2677,2354,1970,2065,2306
Medtr2g100440,175,115,119,245,151,156
Medtr2g100450,146,115,143,250,192,202
Medtr2g100460,0,0,2,10,0,1
Medtr2g100470,11,16,21,85,16,25
Medtr2g100480,0,0,0,0,0,0
Medtr2g100490,32,42,33,28,26,33
Medtr2g100500,169,185,164,165,181,180
Medtr2g100510,1037,1280,1149,1190,1122,1290
Medtr2g100520,0,0,0,0,0,0
Medtr2g100530,0,1,0,0,0,0
Medtr2g100540,0,1,2,0,1,1
Medtr2g100550,0,0,1,0,0,1
Medtr2g100560,11,19,11,8,13,8
Medtr2g100570,316,450,443,347,375,376
Medtr2g100590,146,241,189,167,180,192
Medtr2g100595,111,88,100,109,86,104
Medtr2g100600,1,0,0,1,0,1
Medtr2g100620,0,0,0,0,0,0
Medtr2g100630,247,320,339,327,389,515
Medtr2g100640,149,211,145,170,265,213
Medtr2g100660,110,146,142,109,72,119
Medtr2g100670,132,217,170,175,192,171
Medtr2g100680,109,139,126,115,135,128
Medtr2g100690,12,18,18,19,11,18
Medtr2g100710,831,970,1003,672,558,866
Medtr2g100740,3,4,2,3,0,6
Medtr2g100760,0,0,0,0,0,0
Medtr2g100780,1806,2167,1712,1265,1323,1491
Medtr2g100820,0,1,0,0,0,0
Medtr2g100825,781,1123,822,767,867,851
Medtr2g100830,0,0,0,0,0,0
Medtr2g100850,112,201,199,141,172,236
Medtr2g100870,323,342,255,293,354,360
Medtr2g100880,8,4,9,3,2,3
Medtr2g100900,2,2,0,0,0,3
Medtr2g100925,0,0,0,0,0,0
Medtr2g100930,474,625,610,545,542,498
Medtr2g101040,5167,5966,5514,6362,5645,5987
Medtr2g101090,2443,2373,2918,2973,2506,3203
Medtr2g101120,169,208,155,214,132,137
Medtr2g101130,473,420,469,468,334,391
Medtr2g101140,0,0,0,0,0,0
Medtr2g101180,3096,4613,3712,3679,4715,3807
Medtr2g101190,944,1155,1074,832,852,986
Medtr2g101270,545,709,528,513,738,645
Medtr2g101290,500,617,537,454,587,587
Medtr2g101300,1,0,0,0,0,0
Medtr2g101310,80,85,105,174,101,211
Medtr2g101320,3,0,3,34,12,15
Medtr2g101330,0,0,0,0,0,1
Medtr2g101340,0,1,0,2,0,2
Medtr2g101350,788,1096,906,784,1104,1036
Medtr2g101355,0,0,0,0,0,0
Medtr2g101360,377,507,468,439,530,570
Medtr2g101370,2024,8764,4342,4033,5123,4023
Medtr2g101380,38,12,18,13,14,23
Medtr2g101390,725,861,775,767,1064,914
Medtr2g101400,0,0,0,0,0,0
Medtr2g101410,0,0,0,0,0,0
Medtr2g101420,19,23,22,21,18,18
Medtr2g101430,144,134,135,96,114,149
